Questions,Category
"""what the atmosphere on mercury""","qanda_dataset"
"""What are the lateral and median apertures of the brain?""","qanda_dataset"
"""what year did the last monkeys go into space""","qanda_dataset"
"""what part of the pig do pork chops come from""","qanda_dataset"
"""what are grits made from""","qanda_dataset"
"""what religion is westminster abbey""","qanda_dataset"
"""when did coca cola first come out""","qanda_dataset"
"""what role do ombudsman play in the swedish government?""","qanda_dataset"
"""what state is new england in""","qanda_dataset"
"""who played batman in dark knight""","qanda_dataset"
"""what are stanzas in poetry""","qanda_dataset"
"""what are stanzas in poetry""","qanda_dataset"
"""who shot franz ferdinand""","qanda_dataset"
"""who won the super in xl1""","qanda_dataset"
"""what are the three ossicles""","qanda_dataset"
"""what are the parts of plant stems?""","qanda_dataset"
"""what is an army specialist""","qanda_dataset"
"""what year did martin luther king die""","qanda_dataset"
"""what to make with linen""","qanda_dataset"
"""what spanish speaking countries have the most world cup titles""","qanda_dataset"
"""who composed the Singapore national anthem""","qanda_dataset"
"""what south dakota county is wakonda in""","qanda_dataset"
"""what are american people of japanese descent called""","qanda_dataset"
"""what are american people of japanese descent called""","qanda_dataset"
"""when does v start""","qanda_dataset"
"""when did spongebob first air""","qanda_dataset"
"""what are d.o. of medicine""","qanda_dataset"
"""what are d.o. of medicine""","qanda_dataset"
"""what is a bus adapter in a computer?""","qanda_dataset"
"""where does cashmere come from""","qanda_dataset"
"""Who invented egg rolls""","qanda_dataset"
"""what westerners include in pain and suffering""","qanda_dataset"
"""what westerners include in pain and suffering""","qanda_dataset"
"""what is a medallion guarantee""","qanda_dataset"
"""what is a medallion guarantee""","qanda_dataset"
"""who won the 2010 world cup""","qanda_dataset"
"""who wrote the song in the mood""","qanda_dataset"
"""what is active learning strategies""","qanda_dataset"
"""what is thin film technology""","qanda_dataset"
"""who sang I want to dance with somebody""","qanda_dataset"
"""what zones are tropical""","qanda_dataset"
"""what type of business is walmart""","qanda_dataset"
"""what part of the plant are avocados""","qanda_dataset"
"""when does air bag deploy""","qanda_dataset"
"""what are some chinese inventions""","qanda_dataset"
"""what are some chinese inventions""","qanda_dataset"
"""who sung the banana boat song""","qanda_dataset"
"""when did wwi begin""","qanda_dataset"
"""what year did keeping up with the kardashians begin""","qanda_dataset"
"""what two empires fought to control afghanistan""","qanda_dataset"
"""what triggered the civil war""","qanda_dataset"
"""what is a store confectioner""","qanda_dataset"
"""what is a store confectioner""","qanda_dataset"
"""when did qing dynasty begin""","qanda_dataset"
"""who owns youtube""","qanda_dataset"
"""what are tires made of""","qanda_dataset"
"""who killed general warren in bunker hill""","qanda_dataset"
"""where do women ejeculation exactly coming from""","qanda_dataset"
"""who won the women's world cup""","qanda_dataset"
"""when did texas become a state""","qanda_dataset"
"""who owns smirnoff""","qanda_dataset"
"""who made the matrix""","qanda_dataset"
"""what are some six sigma tools used""","qanda_dataset"
"""who wrote serenity prayer""","qanda_dataset"
"""what are the Declaration and Resolves of the First Continental Congress about""","qanda_dataset"
"""what are the Declaration and Resolves of the First Continental Congress about""","qanda_dataset"
"""what are the Declaration and Resolves of the First Continental Congress about""","qanda_dataset"
"""what is a bad beat in poker""","qanda_dataset"
"""what part of beef are rouladen cut from?""","qanda_dataset"
"""where does cellular respiration occur""","qanda_dataset"
"""who created massey ferguson""","qanda_dataset"
"""what is a lapping machine""","qanda_dataset"
"""who plays ethan in my babysitter's a vampire""","qanda_dataset"
"""where do the mohawks live""","qanda_dataset"
"""where do the mohawks live""","qanda_dataset"
"""where do the mohawks live""","qanda_dataset"
"""when did proof die""","qanda_dataset"
"""when did proof die""","qanda_dataset"
"""what is a base SI unit""","qanda_dataset"
"""when did ww1 end?""","qanda_dataset"
"""what state is area code 419""","qanda_dataset"
"""what is 9/11 bombings""","qanda_dataset"
"""what are social security taxes""","qanda_dataset"
"""what town is laurel hollow ny in""","qanda_dataset"
"""when did charles dickens live""","qanda_dataset"
"""when did the civil rights movement begin""","qanda_dataset"
"""who won fifa world cup 2010""","qanda_dataset"
"""when did egg mcmuffin get invented""","qanda_dataset"
"""who shot john lennon?""","qanda_dataset"
"""what state is new orleans in""","qanda_dataset"
"""what where the most important factors that led to the defeat of the democrates in 1968?""","qanda_dataset"
"""when did kurt cobain kill himself""","qanda_dataset"
"""who starred in the original true grit""","qanda_dataset"
"""what is a millwright worker""","qanda_dataset"
"""what the names of destiny's child""","qanda_dataset"
"""who created the tourbillon movement?""","qanda_dataset"
"""what is an .msi file""","qanda_dataset"
"""what year did mexico gain independence from spain""","qanda_dataset"
"""What are procedure codes terms in coding?""","qanda_dataset"
"""what is a Four Lokos""","qanda_dataset"
"""what is a fret on a guitar""","qanda_dataset"
"""what year was smokey the bear invented""","qanda_dataset"
"""who said tv is a vast wasteland""","qanda_dataset"
"""what is a duvet cover used for""","qanda_dataset"
"""who did mr bojangles""","qanda_dataset"
"""what is an agents job role in film""","qanda_dataset"
"""what is an agents job role in film""","qanda_dataset"
"""WHAT IS A LAW ENFORCEMENT MURDER BOOK""","qanda_dataset"
"""where does angela davis currently work""","qanda_dataset"
"""when album love always released""","qanda_dataset"
"""who wrote west side story""","qanda_dataset"
"""who killed robert kennedy""","qanda_dataset"
"""when Harry met Sally case""","qanda_dataset"
"""who owns hamburger helper""","qanda_dataset"
"""what makes a dwarf planet""","qanda_dataset"
"""what makes a dwarf planet""","qanda_dataset"
"""when did jack lalanne die""","qanda_dataset"
"""who made the original care bears""","qanda_dataset"
"""what states does interstate 70 travel through""","qanda_dataset"
"""when do solar eclipses happen?""","qanda_dataset"
"""where do mangos come from""","qanda_dataset"
"""what latitude is tropic of cancer""","qanda_dataset"
"""what video format will play in a DVD player""","qanda_dataset"
"""what part of the government governs the US post office?""","qanda_dataset"
"""what state is the capital in""","qanda_dataset"
"""what are square diamonds called?""","qanda_dataset"
"""what motor does a 2001 monte carlo""","qanda_dataset"
"""where scottsdale?""","qanda_dataset"
"""who has brad pitt dated""","qanda_dataset"
"""what is a dogs classification""","qanda_dataset"
"""what year was President kennedy president?""","qanda_dataset"
"""who owns popeyes chicken""","qanda_dataset"
"""what nationality is wendy williams""","qanda_dataset"
"""who said give me liberty or give me death""","qanda_dataset"
"""who said give me liberty or give me death""","qanda_dataset"
"""what president was theodore roosevelt""","qanda_dataset"
"""who starred in webster""","qanda_dataset"
"""what are the most known sports in america""","qanda_dataset"
"""what are the most known sports in america""","qanda_dataset"
"""what is a monarch to a monarchy""","qanda_dataset"
"""what is an N.M?""","qanda_dataset"
"""what is adem disease""","qanda_dataset"
"""what is adem disease""","qanda_dataset"
"""what year did john adams become  president?""","qanda_dataset"
"""who created bing""","qanda_dataset"
"""who made hubble telescope""","qanda_dataset"
"""what are anti inflammatories""","qanda_dataset"
"""who sang momma told me not to come""","qanda_dataset"
"""when did andrea doria sink""","qanda_dataset"
"""what are dialysis tubes""","qanda_dataset"
"""who designed the statue of liberty""","qanda_dataset"
"""what is am 2201""","qanda_dataset"
"""who wrote second corinthians""","qanda_dataset"
"""who first synthesized heroin""","qanda_dataset"
"""when did george washington died?""","qanda_dataset"
"""when did george washington died?""","qanda_dataset"
"""what is a wiki platform""","qanda_dataset"
"""what are four thirds cameras""","qanda_dataset"
"""who plays dumbledore in harry potter 6""","qanda_dataset"
"""what type of land is savannah""","qanda_dataset"
"""who wrote  nature boy""","qanda_dataset"
"""who set the world record for women for high jump""","qanda_dataset"
"""when did playstation 3 first launch""","qanda_dataset"
"""where does ground pepper come from""","qanda_dataset"
"""where does ground pepper come from""","qanda_dataset"
"""where does ground pepper come from""","qanda_dataset"
"""what type of ecosystem does stingrays live in""","qanda_dataset"
"""who wrote the song cocaine""","qanda_dataset"
"""when did pearl harbor get bombed""","qanda_dataset"
"""what religion is primary in africa?""","qanda_dataset"
"""who won season 2 of project runway""","qanda_dataset"
"""when did marlins start""","qanda_dataset"
"""what is a mule in coins""","qanda_dataset"
"""where do dungeness crab live""","qanda_dataset"
"""who plays mary poppins in the movie""","qanda_dataset"
"""what is an arc in a story plot""","qanda_dataset"
"""What are the different translations for the Bible""","qanda_dataset"
"""What are the different translations for the Bible""","qanda_dataset"
"""when does black friday start for christmas""","qanda_dataset"
"""when does black friday start for christmas""","qanda_dataset"
"""when does black friday start for christmas""","qanda_dataset"
"""who sang what a wonderful world""","qanda_dataset"
"""what month is the president inaugurated""","qanda_dataset"
"""when did Emperor Justinian die""","qanda_dataset"
"""what movement was elizabeth cady stanton a part of""","qanda_dataset"
"""what movement was elizabeth cady stanton a part of""","qanda_dataset"
"""what radio station are the boston bruins on?""","qanda_dataset"
"""what radio station are the boston bruins on?""","qanda_dataset"
"""when did ms .drgs go into effect""","qanda_dataset"
"""what are the characteristics of an ethnic group""","qanda_dataset"
"""what are the characteristics of an ethnic group""","qanda_dataset"
"""what are the characteristics of an ethnic group""","qanda_dataset"
"""what mountains are on appalachian trail""","qanda_dataset"
"""what are add ons""","qanda_dataset"
"""what are add ons""","qanda_dataset"
"""what are add ons""","qanda_dataset"
"""what are add ons""","qanda_dataset"
"""what are add ons""","qanda_dataset"
"""what are add ons""","qanda_dataset"
"""what would be the deliverables""","qanda_dataset"
"""what are club seats""","qanda_dataset"
"""what are club seats""","qanda_dataset"
"""what school did oprah winfrey help""","qanda_dataset"
"""when did scott pilgrim come out""","qanda_dataset"
"""what is a google in math""","qanda_dataset"
"""what structure is disulfide bonds""","qanda_dataset"
"""what is a redshirt freshman football player""","qanda_dataset"
"""who rules communism government""","qanda_dataset"
"""who makes skittles?""","qanda_dataset"
"""what year did South Africa become a team in rugby""","qanda_dataset"
"""what is a discipline of study""","qanda_dataset"
"""what is a discipline of study""","qanda_dataset"
"""who did john f kennedy run against?""","qanda_dataset"
"""who wrote stand by me""","qanda_dataset"
"""what are metaphors used for""","qanda_dataset"
"""what are metaphors used for""","qanda_dataset"
"""what season is  dexter on""","qanda_dataset"
"""What are context effects of memory?""","qanda_dataset"
"""what are the names of the ll divos""","qanda_dataset"
"""who won the 1998 world cup""","qanda_dataset"
"""where did the vietnamese settle in america""","qanda_dataset"
"""What is a 28 day cycle?""","qanda_dataset"
"""when did hitler kill himself""","qanda_dataset"
"""when did world war 2 end""","qanda_dataset"
"""what is a llc company?""","qanda_dataset"
"""what is a llc company?""","qanda_dataset"
"""what are k cups""","qanda_dataset"
"""what is a chronograph watch""","qanda_dataset"
"""what is a PCI port used for""","qanda_dataset"
"""who won the 1967 nba championship""","qanda_dataset"
"""who make airbus""","qanda_dataset"
"""who invented the television""","qanda_dataset"
"""what are the side effects for lyme disease""","qanda_dataset"
"""what are the side effects for lyme disease""","qanda_dataset"
"""when did the movie deep blue sea come out""","qanda_dataset"
"""when did the movie deep blue sea come out""","qanda_dataset"
"""who wrote the song for star wars""","qanda_dataset"
"""what are a and r reps""","qanda_dataset"
"""what measurement is a furlong""","qanda_dataset"
"""where does ray lamontagne live""","qanda_dataset"
"""when the wind blows james patterson""","qanda_dataset"
"""who made facebook""","qanda_dataset"
"""what are the catholic gifts of the holy spirit""","qanda_dataset"
"""what are the catholic gifts of the holy spirit""","qanda_dataset"
"""where do you find iodine""","qanda_dataset"
"""what are lobbying groups""","qanda_dataset"
"""what are lobbying groups""","qanda_dataset"
"""what kind of people are on the show skins""","qanda_dataset"
"""who played the drums in the band cream back in 1968""","qanda_dataset"
"""what president made decision to buy louisiana""","qanda_dataset"
"""who sang cool jerk""","qanda_dataset"
"""what is a league in the sea""","qanda_dataset"
"""what nationality is kris jenner""","qanda_dataset"
"""when will ie9 be released""","qanda_dataset"
"""when did classification of races begin""","qanda_dataset"
"""when did lucy stone died""","qanda_dataset"
"""what are stocks and bonds""","qanda_dataset"
"""what are stocks and bonds""","qanda_dataset"
"""what are the boundaries of the pelvic outlet""","qanda_dataset"
"""what states has the electric chair""","qanda_dataset"
"""what are private labels""","qanda_dataset"
"""when did germans enter paris in ww2""","qanda_dataset"
"""who wrote the song feelin alright""","qanda_dataset"
"""what is a neuro tract""","qanda_dataset"
"""when did dr.carter g woodson die""","qanda_dataset"
"""what are loan originations""","qanda_dataset"
"""what are loan originations""","qanda_dataset"
"""When did the New Deal start""","qanda_dataset"
"""what year did aerosmith i dont want to miss a thing""","qanda_dataset"
"""when did daylight savings time start""","qanda_dataset"
"""What region of France is Montargis in?""","qanda_dataset"
"""what year lord of rings made?""","qanda_dataset"
"""what time will the world end on may 21""","qanda_dataset"
"""what is  file based system""","qanda_dataset"
"""who makes triumph motorcycles""","qanda_dataset"
"""who makes triumph motorcycles""","qanda_dataset"
"""What political conflicts marked the presidency of William Howard Taft?""","qanda_dataset"
"""what temperature is a salt ice bath""","qanda_dataset"
"""when slavery abolished""","qanda_dataset"
"""when slavery abolished""","qanda_dataset"
"""what produces primary xylem?""","qanda_dataset"
"""what is a ti 82?""","qanda_dataset"
"""what is a ti 82?""","qanda_dataset"
"""what makes of the united states""","qanda_dataset"
"""what makes of the united states""","qanda_dataset"
"""what makes of the united states""","qanda_dataset"
"""what makes of the united states""","qanda_dataset"
"""what are circumpolar constellations""","qanda_dataset"
"""where do sesame seeds come from""","qanda_dataset"
"""who owned kansas before it became a state""","qanda_dataset"
"""where did the olmecs come from""","qanda_dataset"
"""what states allow same sex marriage""","qanda_dataset"
"""when did thomas jefferson become president""","qanda_dataset"
"""when did thomas jefferson become president""","qanda_dataset"
"""who sang sun city""","qanda_dataset"
"""who won the most nba championships""","qanda_dataset"
"""when did the word fuck begin""","qanda_dataset"
"""what are the 7 continents""","qanda_dataset"
"""what state is milwaukee in""","qanda_dataset"
"""who wrote the song hallelujah""","qanda_dataset"
"""what are garnishments""","qanda_dataset"
"""what years was the 18th century""","qanda_dataset"
"""what year was the eiffel tower made""","qanda_dataset"
"""when monopoly came out""","qanda_dataset"
"""what are land parcels""","qanda_dataset"
"""what state is Mn""","qanda_dataset"
"""what naturally occurring isotopes does cobalt have""","qanda_dataset"
"""Who Moved My Cheese Synopsis""","qanda_dataset"
"""who replaced nikita khrushchev""","qanda_dataset"
"""What Are Mnemonic Devices""","qanda_dataset"
"""who passed no child left behind""","qanda_dataset"
"""what are the charges against Casey Anthony""","qanda_dataset"
"""What is a surveyors wheel""","qanda_dataset"
"""where did world war 1 start""","qanda_dataset"
"""what species is a spider""","qanda_dataset"
"""what year was girls just want to have fun release""","qanda_dataset"
"""when can you use a defibulator""","qanda_dataset"
"""who created the cato institute""","qanda_dataset"
"""what are the players in Quidditch?""","qanda_dataset"
"""who wrote the song a little more country than that>""","qanda_dataset"
"""who makes blackberry""","qanda_dataset"
"""when does a demand curve shift?""","qanda_dataset"
"""what are arizona's symbols""","qanda_dataset"
"""what are arizona's symbols""","qanda_dataset"
"""what is adoration catholic church""","qanda_dataset"
"""when the body is systemic""","qanda_dataset"
"""what are SLR cameras""","qanda_dataset"
"""what is a vm server""","qanda_dataset"
"""Where Elephants Live""","qanda_dataset"
"""what are the quad muscles""","qanda_dataset"
"""when did the titanic sink""","qanda_dataset"
"""where is the human thigh located?""","qanda_dataset"
"""what is considered a large car""","qanda_dataset"
"""who is flo from progressive""","qanda_dataset"
"""who is flo from progressive""","qanda_dataset"
"""who is flo from progressive""","qanda_dataset"
"""who is flo from progressive""","qanda_dataset"
"""when was james madison in the house of representatives""","qanda_dataset"
"""What is and where is hydraulic fluid found and used for""","qanda_dataset"
"""Where Are Mahindra Tractors Made""","qanda_dataset"
"""Where Are Mahindra Tractors Made""","qanda_dataset"
"""what is petit lemans""","qanda_dataset"
"""what is middle class in the us""","qanda_dataset"
"""what is middle class in the us""","qanda_dataset"
"""what is middle class in the us""","qanda_dataset"
"""what is the scientific name of the eastern tiger salamander?""","qanda_dataset"
"""what is considered to be a disasters""","qanda_dataset"
"""What is firebird server""","qanda_dataset"
"""What is firebird server""","qanda_dataset"
"""What is caused by the human immunodeficiency virus?""","qanda_dataset"
"""what was the steelworkers strike""","qanda_dataset"
"""When was the first Mary Poppins book written""","qanda_dataset"
"""what is sims language""","qanda_dataset"
"""what is the function of the vas deferens?""","qanda_dataset"
"""What is Ischemia or infarction?""","qanda_dataset"
"""What is Ischemia or infarction?""","qanda_dataset"
"""What is Ischemia or infarction?""","qanda_dataset"
"""where is humboldt ks""","qanda_dataset"
"""what was nixon accused of""","qanda_dataset"
"""what was nixon accused of""","qanda_dataset"
"""who is elizabeth from general hospital who are the boys fathers""","qanda_dataset"
"""what is reagan known for""","qanda_dataset"
"""what is reagan known for""","qanda_dataset"
"""what is reagan known for""","qanda_dataset"
"""what is evoked otoacoustic emissions""","qanda_dataset"
"""what is chep pallet""","qanda_dataset"
"""who is victoria jackson from saturday night live""","qanda_dataset"
"""what was the post modernist era in literature?""","qanda_dataset"
"""who is the group enigma""","qanda_dataset"
"""who is the group enigma""","qanda_dataset"
"""when was scooby doo created""","qanda_dataset"
"""what is the federal death tax""","qanda_dataset"
"""when was raphael born""","qanda_dataset"
"""who is the CEO OF FACEBOOK""","qanda_dataset"
"""What Is the Largest Whale""","qanda_dataset"
"""What Is Range in Math""","qanda_dataset"
"""where is the seed located in an artichoke""","qanda_dataset"
"""who is on the hundred dollar bill""","qanda_dataset"
"""what is the ingredient in mustard""","qanda_dataset"
"""who are the members of the climax blues band?""","qanda_dataset"
"""when was the web invented""","qanda_dataset"
"""WHAT IS PARESTHESIAS OF HANDS""","qanda_dataset"
"""WHAT IS PARESTHESIAS OF HANDS""","qanda_dataset"
"""what is kathmandu known for""","qanda_dataset"
"""where is mark sanchez from""","qanda_dataset"
"""who is paul avery to the zodiac killings""","qanda_dataset"
"""what is sump pump  used for""","qanda_dataset"
"""when was bloody kansas in""","qanda_dataset"
"""What Is Benzene Used For""","qanda_dataset"
"""what is homebrew for wii?""","qanda_dataset"
"""where is cougar town filmed""","qanda_dataset"
"""who was bush's national security advisor""","qanda_dataset"
"""who was bush's national security advisor""","qanda_dataset"
"""what is another name for the large intestine""","qanda_dataset"
"""where is green bay packers from""","qanda_dataset"
"""where is the valley at in los angeles""","qanda_dataset"
"""when was the world of coca cola built""","qanda_dataset"
"""when is susan smith eligible for parole""","qanda_dataset"
"""what is the highest mountain in america and where is is located?""","qanda_dataset"
"""what was the first honda car""","qanda_dataset"
"""what was the first honda car""","qanda_dataset"
"""when was everybody hates chris made""","qanda_dataset"
"""what is lung effusion""","qanda_dataset"
"""what is the population of san francisco""","qanda_dataset"
"""who is the writer of the beowulf poem?""","qanda_dataset"
"""who is shem in the bible""","qanda_dataset"
"""who is shem in the bible""","qanda_dataset"
"""what is go daddy.com?""","qanda_dataset"
"""where is andy whitfield from?""","qanda_dataset"
"""where is the country andorra located""","qanda_dataset"
"""what is the highest point in oahu""","qanda_dataset"
"""what is spelt flour""","qanda_dataset"
"""what is spelt flour""","qanda_dataset"
"""what is sherlock holmes job""","qanda_dataset"
"""what is sherlock holmes job""","qanda_dataset"
"""where is kennywood in pittsburgh""","qanda_dataset"
"""what is social security card used for""","qanda_dataset"
"""what is the minimalist trend""","qanda_dataset"
"""Who is the rap singer in right round with kesha in the background? *(dancer)*""","qanda_dataset"
"""who is the current Chief Justice of the U.S. supreme court?""","qanda_dataset"
"""what is rock of ages about""","qanda_dataset"
"""when was the american labor union formed""","qanda_dataset"
"""what is the largest credit union""","qanda_dataset"
"""what is the singer Stevie Wonders full name""","qanda_dataset"
"""what is definition of psychotic""","qanda_dataset"
"""Who is General Grievous of Star Wars""","qanda_dataset"
"""where is scotty mccreery from""","qanda_dataset"
"""what is general chu chicken""","qanda_dataset"
"""where is david ortiz from""","qanda_dataset"
"""what is an irregular heartbeat pvc""","qanda_dataset"
"""what is an irregular heartbeat pvc""","qanda_dataset"
"""what is flour made from""","qanda_dataset"
"""what is my resting heart rate at age 24""","qanda_dataset"
"""what is the name for an old horse-drawn vehicle""","qanda_dataset"
"""where was the tsunami in 2005""","qanda_dataset"
"""what is the source of geothermal energy""","qanda_dataset"
"""what is cubic ft""","qanda_dataset"
"""when was kirstie alley on cheers""","qanda_dataset"
"""who was ho chi minh in vietnam war""","qanda_dataset"
"""what is another name for cpu""","qanda_dataset"
"""who was charged with murder after the massacre at My lai""","qanda_dataset"
"""what was the city of Mithridates""","qanda_dataset"
"""what is metal music about""","qanda_dataset"
"""what is metal music about""","qanda_dataset"
"""what is extreme right wing""","qanda_dataset"
"""what is extreme right wing""","qanda_dataset"
"""what is the title of Hobbes main work""","qanda_dataset"
"""what is high emotional intelligence?""","qanda_dataset"
"""what is the role of heredity""","qanda_dataset"
"""what is the role of heredity""","qanda_dataset"
"""what is prefix phone number""","qanda_dataset"
"""what is metformin used for""","qanda_dataset"
"""what is metformin used for""","qanda_dataset"
"""what is the cabin pressure of us airlines""","qanda_dataset"
"""what is the cabin pressure of us airlines""","qanda_dataset"
"""what is it like at mount rushmore?""","qanda_dataset"
"""what is buttoned-down shirt?""","qanda_dataset"
"""when is administrative assistant day""","qanda_dataset"
"""where is keith whitley from""","qanda_dataset"
"""who is basketball star antoine walker""","qanda_dataset"
"""where are the internal and external iliac arteries""","qanda_dataset"
"""what is steam by valve corporation""","qanda_dataset"
"""where is the Rhine river located on a map""","qanda_dataset"
"""what is sanskrit shri""","qanda_dataset"
"""what is civil engineering aBOUT""","qanda_dataset"
"""WHere is a famous alluvial plain""","qanda_dataset"
"""Where is South Beach in Miami""","qanda_dataset"
"""who was john f kennedy up against""","qanda_dataset"
"""what is the controlled substance act known as""","qanda_dataset"
"""what is the si unit of pressure""","qanda_dataset"
"""what is the great basin area""","qanda_dataset"
"""when was fdr elected as president""","qanda_dataset"
"""where was ms-13 originally from""","qanda_dataset"
"""what is bones job""","qanda_dataset"
"""where was the super bowl in 1991""","qanda_dataset"
"""when was malcolm x assassinated""","qanda_dataset"
"""when was malcolm x assassinated""","qanda_dataset"
"""who are the characters in 90210 in season 3""","qanda_dataset"
"""when was queen elizabeth ii married""","qanda_dataset"
"""where is penn state stadium""","qanda_dataset"
"""what is in a tequila sunrise?""","qanda_dataset"
"""where are facial sinuses""","qanda_dataset"
"""what is lean manufacturing and who developed""","qanda_dataset"
"""what is lean manufacturing and who developed""","qanda_dataset"
"""who is is the singer westlife""","qanda_dataset"
"""what is vitamin a for""","qanda_dataset"
"""what is vitamin a for""","qanda_dataset"
"""what is the capital city of california.""","qanda_dataset"
"""when is it memorial day""","qanda_dataset"
"""What was Freedom Summer?""","qanda_dataset"
"""What was Freedom Summer?""","qanda_dataset"
"""what is the function of the liver""","qanda_dataset"
"""what is the function of the liver""","qanda_dataset"
"""what is the formula for calcium nitrate""","qanda_dataset"
"""where is dia de los muertos celebrated""","qanda_dataset"
"""where is the 2011 mlb all star game location""","qanda_dataset"
"""what was the Name the first electronic handheld calculator""","qanda_dataset"
"""when was washington elected president""","qanda_dataset"
"""where is the island New Guinea?""","qanda_dataset"
"""what is in milk""","qanda_dataset"
"""what is in milk""","qanda_dataset"
"""What is motorcycle speedway racing""","qanda_dataset"
"""what is customary at shiva""","qanda_dataset"
"""what is customary at shiva""","qanda_dataset"
"""what is customary at shiva""","qanda_dataset"
"""who is the guy in the wheelchair who is smart""","qanda_dataset"
"""what is in a hot toddy""","qanda_dataset"
"""what is honey bee propolis""","qanda_dataset"
"""what is honey bee propolis""","qanda_dataset"
"""when was steven tyler born""","qanda_dataset"
"""what is name of national anthem song of switzerland""","qanda_dataset"
"""what is blood urea""","qanda_dataset"
"""what is blood urea""","qanda_dataset"
"""where are the most concentration of jews living""","qanda_dataset"
"""what is corpus christi holiday""","qanda_dataset"
"""who was the first european in the americas""","qanda_dataset"
"""where is testosterone produced""","qanda_dataset"
"""where is testosterone produced""","qanda_dataset"
"""where is testosterone produced""","qanda_dataset"
"""what is the difference between multistage and cluster sampling""","qanda_dataset"
"""where is jamestown north carolina""","qanda_dataset"
"""what is cu the element""","qanda_dataset"
"""what was the parthenon used for""","qanda_dataset"
"""what is stepwise linear regression""","qanda_dataset"
"""when was jamestown colonized""","qanda_dataset"
"""what was the first year of kentucky derby""","qanda_dataset"
"""who is on the $10. bill""","qanda_dataset"
"""when was andy griffith born""","qanda_dataset"
"""what is the definition of a hung jury""","qanda_dataset"
"""who is norah jones parents""","qanda_dataset"
"""what is the capacity of the cowboy stadium""","qanda_dataset"
"""what is the capacity of the cowboy stadium""","qanda_dataset"
"""what is Carbon 14 dating is a type of ?""","qanda_dataset"
"""what is the color puce""","qanda_dataset"
"""when was the battle at tombstone fought""","qanda_dataset"
"""where was jfk buried""","qanda_dataset"
"""what is the population of algoma wi for 2010""","qanda_dataset"
"""what is renaissance english""","qanda_dataset"
"""Who is the husband of Betty Ford""","qanda_dataset"
"""what was Coco Chanel's real first name?""","qanda_dataset"
"""what is grist mill stone""","qanda_dataset"
"""who is Dr. JB Danquah""","qanda_dataset"
"""where is big pokey from""","qanda_dataset"
"""what is baklava recipe""","qanda_dataset"
"""what is the rule of the 9s""","qanda_dataset"
"""where  is kj 52 from""","qanda_dataset"
"""what is the sign for degrees""","qanda_dataset"
"""what is the sign for degrees""","qanda_dataset"
"""what is the prognosis of stomach cancer""","qanda_dataset"
"""who is carlos pena on big time rush""","qanda_dataset"
"""what is el mate""","qanda_dataset"
"""what is dave batista doing now""","qanda_dataset"
"""WHO IS HENRY SAMPSON JR.""","qanda_dataset"
"""where is the arctic circle located on the earth""","qanda_dataset"
"""what is the erb/heart""","qanda_dataset"
"""when was pokemon first started""","qanda_dataset"
"""where are colors on stoplight""","qanda_dataset"
"""where are colors on stoplight""","qanda_dataset"
"""where are colors on stoplight""","qanda_dataset"
"""where are colors on stoplight""","qanda_dataset"
"""what is the fundamental theorem of calculus used for""","qanda_dataset"
"""what is the fundamental theorem of calculus used for""","qanda_dataset"
"""what is nicki minaj real name""","qanda_dataset"
"""what is the disease osteonecrosis of the jaw?""","qanda_dataset"
"""what is the disease osteonecrosis of the jaw?""","qanda_dataset"
"""what is mincemeat made of""","qanda_dataset"
"""who is suicide tna""","qanda_dataset"
"""where is hickory located nc""","qanda_dataset"
"""what is Polyester in packaging PET""","qanda_dataset"
"""what was the GE building in rockefeller plaza called before.""","qanda_dataset"
"""who are the two senators of louisiana""","qanda_dataset"
"""who is director jack smight""","qanda_dataset"
"""what is dmitri mendeleev 4""","qanda_dataset"
"""what is dmitri mendeleev 4""","qanda_dataset"
"""where is modesto california""","qanda_dataset"
"""what is the female symbol called""","qanda_dataset"
"""who is st patty?""","qanda_dataset"
"""when was Mary Anderson born""","qanda_dataset"
"""WHO WAS IN THE MOVIE I CONFESS WITH MONTGOMERY CLIFT""","qanda_dataset"
"""WHAT IS THE LENGTH OF A NAUTICAL MILE""","qanda_dataset"
"""what is black hairy tongue disease""","qanda_dataset"
"""what is firewire used for""","qanda_dataset"
"""when was srv born""","qanda_dataset"
"""what is stent surgery""","qanda_dataset"
"""what is ethernet gigabit""","qanda_dataset"
"""where is the tibia location""","qanda_dataset"
"""what is tofu made of""","qanda_dataset"
"""Where is Bubbles the Chimp now""","qanda_dataset"
"""what is muse's lead singer's name""","qanda_dataset"
"""where is bloemfontein in africa""","qanda_dataset"
"""What is the prostate for?""","qanda_dataset"
"""what is in the preamble of the constitution""","qanda_dataset"
"""when was the internet started""","qanda_dataset"
"""where is rolling rock brewed""","qanda_dataset"
"""when was Pope Benedict XVI elected?""","qanda_dataset"
"""Who was John Adam's children""","qanda_dataset"
"""who was on the 10 dollar bill""","qanda_dataset"
"""what is water jet propulsion""","qanda_dataset"
"""where is the sermon on the mount in the bible""","qanda_dataset"
"""who is E from entourage""","qanda_dataset"
"""what is article 5 about""","qanda_dataset"
"""what is the political tea party""","qanda_dataset"
"""what is puerto rico currency""","qanda_dataset"
"""What is the function of albumin?""","qanda_dataset"
"""who is ezekiel in the bible""","qanda_dataset"
"""where are the ten commandments in the bible""","qanda_dataset"
"""what is endodontic dentistry""","qanda_dataset"
"""who is the junior senator of nc""","qanda_dataset"
